USER_ID,NUMBER_OF_RATINGS,AVERAGE_RATING_GIVEN
91954,1188,2.202861953
4529,1188,3.087542088
67546,1188,3.078703704
103872,1188,3.386363636
94685,1188,4.40993266
72659,1187,4.242628475
33981,1187,3.258213985
91067,1186,3.344435076
96618,1185,3.78185654
55493,1185,2.744303797
54057,1185,3.725738397
24718,1185,3.811392405
3618,1185,3.457805907
45983,1184,3.266047297
103668,1184,3.170185811
99524,1183,3.831783601
38156,1183,3.395604396
19305,1183,3.132290786
83334,1182,2.709813875
55231,1182,3.315566836
86935,1181,3.129551228
12802,1181,3.386113463
60138,1181,3.3361558
19963,1180,3.508050847
100418,1179,2.991094148
50421,1179,2.910517388
135984,1179,3
100801,1178,2.942699491
111912,1178,3.766977929
88785,1177,3.687765506
47634,1177,3.644435004
56083,1177,4.232795242
25192,1176,2.158163265
133410,1176,3.077380952
27210,1175,3.119574468
98528,1175,3.560425532
61053,1175,3.767659574
50567,1175,2.919148936
58987,1175,3.148085106
12618,1174,2.602640545
26480,1174,3.508091993
134857,1174,3.594974446
65297,1174,2.95528109
74707,1173,3.624893436
76997,1172,2.954778157
77560,1172,3.256825939
117789,1172,3.697952218
130110,1171,3.389837746
12490,1171,3.548676345
5725,1170,3.553418803
80844,1170,2.982051282
21349,1170,3.026495726
95262,1169,3.727972626
49562,1169,3.24037639
134657,1169,2.342600513
3971,1169,3.893071001
50570,1169,2.792985458
26885,1169,3.575278015
11248,1167,3.199657241
117987,1167,4.087832048
101452,1167,3.080976864
52004,1166,3.691680961
64949,1166,3.490566038
108403,1166,3.400943396
27073,1166,3.388936535
72838,1165,2.291416309
122523,1165,2.766523605
52698,1165,3.497424893
91709,1165,2.878111588
77525,1164,3.214776632
57056,1163,3.243766122
28651,1163,3.747205503
114009,1162,3.289156627
31753,1162,3.344234079
93365,1161,2.903531438
20028,1161,3.496554694
127141,1161,3.453919035
55410,1160,3.047413793
75618,1160,3.910344828
91020,1160,3.218103448
16551,1160,3.665517241
27267,1160,3.262068966
61062,1160,3.191810345
100358,1158,2.721070812
43180,1158,3.572107081
76104,1158,2.281519862
100492,1158,2.96373057
86913,1158,3.035405872
71121,1158,3.579447323
127322,1157,2.984442524
126474,1157,3.735955056
104725,1157,3.309420916
67185,1157,3.299481417
45112,1156,3.63884083
5784,1155,3.491341991
94827,1155,3.948917749
105308,1154,3.673310225
122679,1154,3.128249567
99208,1153,3.616652212
130716,1153,3.444926279
61394,1153,3.160017346
30626,1153,2.795750217
52135,1152,3.606770833
44530,1152,2.973090278
136877,1152,3.875
108123,1152,3.502170139
61495,1152,2.832899306
79902,1151,3.67680278
100669,1151,3.361424848
115087,1150,3.668695652
28456,1150,3.213043478
98211,1150,3.632173913
28771,1150,3.226521739
20180,1150,3.73173913
100371,1149,3.248476936
6630,1149,3.216710183
14519,1149,2.961705831
33319,1149,3.352915579
27854,1149,3.147954743
13589,1149,3.941253264
16924,1148,3.354965157
114096,1148,2.746080139
1411,1147,3.401046207
79292,1147,2.79206626
115982,1147,3.326503923
69645,1146,3.246073298
115176,1146,3.742582897
48033,1146,3.184118674
21057,1146,2.945026178
42935,1145,3.186026201
114573,1144,3.531905594
79713,1144,3.51048951
10012,1144,3.520541958
29673,1143,3.050306212
101282,1142,2.987740806
42726,1142,3.307793345
125025,1142,3.448336252
21840,1142,3.848073555
132185,1142,3.033712785
33690,1141,2.968886941
6964,1140,3.310964912
5314,1139,3.045654083
135015,1139,3.965759438
35004,1139,3.28665496
98213,1139,2.73046532
102001,1138,3.491212654
109702,1138,3.187609842
72517,1138,3.129173989
77156,1137,1.925681618
10460,1137,3.859718558
42871,1137,3.202726473
92636,1137,2.991204925
101171,1137,3.540457344
14437,1137,3.455584872
125456,1136,3.004841549
89848,1136,2.283890845
14430,1136,3.421214789
42366,1136,3.516285211
19228,1135,4.170044053
9815,1135,3.442731278
63132,1134,3.100970018
64882,1134,3.41313933
98999,1134,3.879188713
13892,1133,3.418358341
30739,1132,3.478798587
66825,1132,2.64090106
90381,1132,3.028268551
80987,1132,2.929328622
34620,1130,3.868141593
6314,1130,3.730973451
74356,1130,2.998230088
73948,1129,3.111160319
67825,1129,3.60938884
98909,1129,3.802922941
12653,1129,3.160761736
106680,1129,3.249778565
70303,1129,3.15190434
5157,1129,3.779007972
65919,1129,3.624446413
3171,1128,3.555851064
298,1127,2.850044366
26277,1127,3.324312334
70391,1126,3.277531083
62340,1126,2.276198934
82764,1126,2.920959147
135819,1125,3.823111111
93359,1125,3.146666667
85558,1124,3.519128114
95221,1124,3.185053381
101768,1124,3.28024911
101242,1123,2.81522707
94520,1123,3.460373998
78437,1122,3.166666667
14457,1122,3.479500891
81462,1121,3.304638715
18496,1121,3.004014273
72834,1121,2.782783229
100273,1121,2.963871543
43217,1120,3.113839286
60444,1120,2.959821429
21186,1120,3.498214286
51995,1119,3.927613941
48821,1119,3.516085791
60911,1119,3.322162645
75153,1119,3.351653262
65387,1119,3.732350313
123334,1118,3.007155635
81343,1118,2.627012522
67022,1118,3.402504472
95238,1118,3.139534884
44576,1117,3.173231871
69426,1117,3.989256938
132639,1116,2.106182796
45461,1116,3.722670251
94890,1116,3.490143369
92362,1116,3.568548387
54817,1115,3.651121076
35011,1115,3.447533632
58650,1115,2.930044843
37890,1115,3.657399103
75506,1114,3.420556553
105756,1114,3.632405745
15682,1114,3.245960503
119445,1113,3.588948787
137501,1113,3.070530099
65182,1113,3.531446541
74967,1113,3.111859838
33803,1113,3.725516622
27463,1113,3.187331536
22693,1112,2.993705036
136819,1112,2.854766187
116287,1112,3.298111511
44341,1112,3.974370504
60441,1111,2.626912691
79175,1111,3.756075608
39734,1111,2.326732673
128354,1111,3.131413141
4150,1111,3.929792979
129033,1111,3.398739874
113050,1111,3.062106211
80361,1111,3.286228623
43081,1111,3.772727273
116,1110,2.140540541
34124,1109,3.114517583
23646,1109,3.030658251
117259,1109,3.623083859
121381,1108,2.978790614
34770,1108,3.749097473
66179,1108,3.34566787
99871,1108,3.647111913
57653,1108,3.44765343
26888,1108,3.527075812
3864,1107,3.155374887
58265,1107,3.100722674
9720,1107,3.499096658
70282,1107,4.145889792
99171,1107,3.887985547
71010,1107,3.309846432
74208,1106,3.284358047
30707,1106,3.16636528
22213,1105,3.594117647
6978,1105,3.225339367
125969,1105,3.609502262
84111,1105,2.729864253
121733,1105,3.160180995
87042,1104,4.357789855
45974,1104,3.635869565
10937,1104,2.64673913
70350,1104,2.995471014
36308,1104,3.379981884
36821,1103,3.213961922
79601,1103,3.571622847
114601,1103,3.475067996
15753,1103,3.822302811
71791,1103,3.80643699
72276,1103,3.616953762
36312,1103,3.293744334
12950,1103,3.425203989
132947,1102,3.392014519
56218,1101,3.369209809
10026,1100,3.215454545
26067,1100,3.766363636
125659,1100,3.779090909
45406,1099,2.929026388
96553,1099,3.337579618
120133,1098,3.561020036
12239,1098,2.87295082
3513,1098,3.337431694
77385,1098,3.060564663
22727,1098,3.33287796
56351,1097,3.229261623
40316,1097,2.836827712
132643,1097,3.304922516
83947,1096,3.657390511
14071,1096,3.300182482
18115,1096,3.499543796
116298,1096,3.343521898
119757,1096,3.158759124
109245,1096,2.650547445
33052,1095,3.334703196
10292,1095,3.092237443
46880,1095,3.512328767
53799,1095,3.936073059
63799,1095,3.501826484
62805,1094,3.475776965
77142,1094,3.799817185
632,1094,3.025137112
103492,1094,3.156764168
96265,1094,3.505484461
65019,1094,3.156764168
130859,1093,2.629917658
127171,1093,2.539798719
101420,1093,3.79231473
7784,1093,3.281335773
87164,1093,3.377401647
72465,1093,3.53568161
59457,1092,3.19047619
35945,1092,3.673534799
19528,1092,3.249084249
93918,1092,3.817765568
103088,1091,3.463794684
30376,1091,3.641613199
63705,1090,3.397247706
119017,1090,4.014678899
27426,1090,3.635321101
70964,1090,3.279816514
17127,1090,3.48440367
92485,1089,3.601928375
84916,1089,3.139118457
16238,1089,4.158402204
55651,1089,3.559687787
25237,1089,3.411386593
4696,1088,4.016084559
76024,1088,3.263327206
44070,1088,3.792279412
116375,1087,3.707451702
9446,1087,3.773229071
91631,1087,2.923643054
106802,1087,3.053357866
7434,1086,3.637200737
20506,1086,3.879834254
31716,1086,3
50041,1085,3.630875576
85525,1085,3.206451613
70073,1084,3.55304428
125777,1084,3.240313653
10781,1083,3.393813481
94985,1083,3.617266851
13431,1083,3.418744229
124078,1083,3.859187442
105227,1082,3.359519409
119506,1082,3.484288355
34180,1082,3.514325323
99156,1082,3.604436229
51989,1082,3.696395564
106444,1082,3.439926063
9790,1082,3.104436229
70854,1082,3.355822551
82352,1081,2.887141536
90525,1081,3.338575393
33092,1081,3.131359852
82901,1081,2.846901018
25092,1081,2.953746531
135186,1081,3.637372803
103254,1081,3.362627197
48405,1081,3.486123959
86676,1080,4.078703704
70940,1080,3.483796296
98597,1080,2.794444444
65542,1080,3.854166667
121328,1079,3.36978684
23285,1079,3.161260426
10121,1079,3.882298424
6881,1079,2.987951807
42506,1079,3.825301205
82211,1079,3.78776645
44501,1078,3.66187384
79570,1078,3.726345083
14196,1078,2.633116883
39198,1078,4.038033395
35352,1078,3.814007421
77589,1078,2.683673469
26062,1077,3.06731662
111407,1077,3.040854225
22963,1077,3.240947075
13942,1077,3.584958217
63218,1077,3.695914578
77630,1076,3.784851301
112174,1076,3.444237918
68293,1076,3.408921933
89442,1076,2.969330855
86393,1075,3.240930233
40285,1075,2.364651163
137130,1075,3.825581395
113770,1075,4.031627907
36482,1075,3.754883721
109186,1075,2.874418605
61030,1075,3.607906977
971,1075,3.422325581
107087,1074,3.953910615
10339,1074,2.810521415
4295,1074,3.599627561
122160,1074,3.945065177
108186,1073,2.268872321
78483,1073,3.345293569
21601,1073,4.040074557
138301,1072,3.337686567
29934,1072,3.212220149
23421,1072,3.916511194
134159,1072,3.275186567
137377,1072,2.59141791
97873,1072,3.90625
37695,1071,2.183473389
19290,1071,3.483660131
91904,1071,2.478991597
123055,1071,3.908963585
95339,1071,3.058356676
22025,1071,2.668067227
50294,1070,2.958878505
28222,1070,3.572429907
43666,1069,3.546304958
812,1069,2.867633302
111650,1068,3.66994382
106068,1068,3.632958801
102159,1067,3.339268978
126134,1067,3.45923149
50811,1067,2.624648547
53335,1067,3.256794752
121052,1066,3.494371482
56961,1066,3.682926829
19522,1066,3.602251407
125010,1065,2.935680751
14977,1065,3.278873239
70509,1065,3.743661972
135828,1065,3.579812207
87942,1065,2.730516432
138162,1064,3.891917293
127689,1064,3.519736842
12140,1064,3.771616541
125125,1064,3.278195489
82968,1064,3.052161654
48110,1063,2.247412982
122380,1063,3.243650047
69291,1063,3.160865475
124126,1063,2.960959548
73853,1062,3.212806026
112742,1062,2.951977401
76307,1062,2.762241055
74036,1062,3.043785311
39647,1061,3.639491046
35804,1061,2.982092366
124622,1061,3.137606032
52479,1061,3.592365693
11348,1061,3.479736098
78681,1060,3.624056604
52860,1060,2.550943396
20204,1060,1.641509434
24475,1060,3.496226415
86824,1060,2.820754717
86275,1060,3.526415094
17635,1059,3.266288952
71264,1058,3.27221172
77200,1058,3.560964083
116587,1058,3.781663516
38710,1057,3.581835383
15208,1057,3.080889309
128323,1056,3.42092803
88463,1056,3.446969697
138134,1055,3.145971564
28356,1055,3.127962085
89799,1055,3.194312796
18548,1055,3.040758294
18756,1054,3.013757116
14081,1054,3.454459203
80337,1054,3.574478178
30428,1053,2.731244065
103943,1053,3.016619183
85573,1052,3.093155894
117143,1052,3.503802281
43800,1052,3.376425856
96649,1052,3.134030418
129498,1052,2.960551331
129903,1051,2.9452902
107800,1051,2.558039962
84711,1051,3.696003806
79967,1051,3.588011418
72840,1050,3.361428571
57849,1050,2.671428571
5352,1050,3.43047619
101904,1050,3.49047619
41215,1050,3.572380952
67961,1050,3.064761905
66226,1050,3.05
55297,1050,2.818571429
126954,1050,3.326666667
37333,1049,3.459485224
55008,1049,2.801239276
49129,1049,2.774547188
24425,1049,3.222592946
49075,1049,3.28551001
39085,1049,3.270734032
70576,1048,3.021946565
17683,1048,3.473282443
28830,1048,3.754293893
64802,1048,3.448473282
55430,1048,3.517175573
34395,1048,3.070610687
110392,1048,3.633110687
32675,1047,3.844317096
127116,1047,3.594078319
102197,1046,3.719885277
72420,1046,4.039196941
6175,1046,3.369502868
124460,1046,3.080783939
135753,1046,3.557361377
119791,1046,2.995219885
35091,1045,3.209090909
109191,1045,3.135885167
910,1045,3.762200957
42124,1045,3.267942584
83726,1044,3.230363985
29334,1044,3.252873563
84426,1044,2.255747126
114299,1044,3.143678161
2718,1044,4.067049808
102743,1044,2.628831418
122371,1044,4.204501916
45096,1043,3.510067114
68759,1043,3.621764142
13606,1043,2.730105465
42290,1043,3.097315436
75573,1043,3.29050815
65959,1043,3.530680729
114198,1043,3.333652924
138072,1043,2.282837967
85654,1043,2.983221477
96647,1042,3.320057582
614,1042,3.314779271
111317,1041,3.32660903
2484,1041,3.260326609
68183,1041,3.721902017
47904,1041,3.439961575
71680,1041,3.591258405
114043,1040,2.8875
125924,1040,3.120673077
114544,1040,2.294230769
10055,1039,3.314725698
137746,1039,3.363330125
93140,1039,3.196823869
107982,1038,3.006743738
132393,1038,4.361753372
132466,1038,3.594412331
105693,1038,3.418111753
71328,1038,3.752890173
67569,1038,3.654624277
22189,1038,3.052504817
68233,1038,2.76734104
44386,1037,3.011089682
64667,1037,3.530858245
92928,1036,3.307432432
25737,1036,3.532818533
90709,1035,4.020289855
61115,1035,3.357971014
71189,1035,3.857004831
26198,1034,3.756769826
122289,1034,2.847678917
136684,1034,3.564313346
120942,1034,3.235976789
71116,1034,2.960348162
63574,1034,3.264023211
70889,1033,3.206679574
107806,1033,3.563407551
49183,1033,2.980638916
105325,1033,3.675217812
16398,1032,3.365794574
128992,1032,3.494670543
29420,1032,2.293120155
122009,1032,3.326550388
57626,1032,3.378875969
24952,1032,4.160368217
38956,1032,3.629844961
9291,1032,3.927325581
126177,1032,3.479651163
87383,1031,3.648399612
8152,1030,3.074271845
121055,1030,4.167961165
73418,1030,2.950485437
47986,1030,3.523786408
18338,1030,2.975728155
96372,1029,3.562196307
79011,1029,3.321185617
129030,1029,3.835762877
49734,1028,3.783560311
68818,1028,3.73540856
54251,1027,2.760467381
38820,1027,3.258519961
90938,1027,3.783836417
137387,1026,2.781676413
58802,1026,4.01705653
122224,1026,3.611111111
42177,1025,3.258536585
47120,1025,2.957560976
8584,1025,3.676097561
19401,1025,2.866829268
81057,1025,2.895609756
136521,1025,3.592195122
39579,1024,4.115722656
36394,1024,3.194824219
72766,1023,2.928641251
50441,1022,3.086594912
62800,1022,3.57925636
50401,1022,2.985322896
129789,1022,3.683463796
1200,1022,3.550391389
128566,1022,3.467221135
105640,1021,3.144955926
7487,1021,3.074926543
125268,1021,2.880509305
35705,1021,3.546033301
99347,1020,3.486764706
19937,1020,3.489705882
5768,1020,2.732352941
89088,1020,3.212745098
19602,1020,3.060294118
54459,1020,2.785294118
103203,1019,2.821393523
95993,1019,2.689892051
38202,1019,3.006378803
130826,1019,3.548577036
8932,1019,3.634936212
136957,1019,3.68498528
128356,1019,3.681059863
122509,1019,3.432286555
24112,1019,3.389106968
18605,1019,4.278704612
54236,1018,4.114931238
84958,1018,3.821218075
29015,1018,3.632612967
58353,1017,3.646509341
34419,1017,3.901179941
98696,1017,3.5093412
78305,1017,2.856932153
135976,1016,3.486712598
115852,1016,3.537401575
71970,1016,2.730807087
128050,1015,3.436453202
59316,1015,3.615270936
68507,1015,3.491625616
86456,1015,3.931527094
13174,1015,2.709852217
64989,1015,3.507881773
59373,1015,3.911330049
128459,1014,3.536489152
61567,1014,3.73816568
20262,1014,4.26183432
78770,1013,3.501974334
106155,1013,3.039980257
95335,1013,3.518262586
11538,1013,3.331688055
27141,1012,3.751976285
101155,1012,3.490612648
7370,1012,2.911561265
80141,1012,3.18972332
103090,1011,3.442631058
34670,1011,3.797725025
109379,1011,3.748269041
43451,1011,2.393669634
51266,1011,3.754203759
71467,1011,3.691889219
76465,1011,3.765084075
57746,1011,2.903560831
26185,1011,3.598911968
126184,1010,3.669306931
115617,1010,3.191089109
131434,1010,3.685148515
83081,1010,3.367821782
19162,1010,2.962376238
26227,1010,3.082178218
7648,1009,4.099603568
125610,1009,3.656095144
32780,1009,3.524777007
134290,1009,3.485133796
80260,1009,3.692269574
102599,1009,3.654608523
5726,1009,3.237363726
131588,1008,3.26984127
15838,1008,3.656746032
95149,1008,3.22718254
102118,1008,3.345734127
101675,1007,3.608242304
103889,1007,2.833167825
59340,1007,3.305362463
63154,1006,2.984095427
22550,1006,3.260934394
30144,1006,3.502485089
61061,1006,3.102882704
75210,1005,3.658208955
67830,1005,3.295024876
3927,1005,3.158208955
121650,1005,3.487064677
65759,1005,3.455223881
131620,1005,3.38159204
68215,1004,3.084661355
79437,1004,3.492031873
108564,1004,3.111553785
122968,1004,3.604083665
15964,1004,3.408864542
1323,1003,3.541375872
135418,1003,3.813060818
135808,1003,2.423728814
47635,1003,3.265702891
57434,1003,3.430707876
46689,1002,2.619760479
131279,1002,3.392215569
119055,1002,4.261976048
9952,1002,3.131736527
64154,1001,3.200799201
90583,1001,3.769230769
29738,1001,2.905094905
96788,1001,2.806193806
75108,1001,2.862137862
17809,1001,3.68031968
97521,1000,3.342
93555,1000,3.6675
102262,1000,2.623
13244,1000,3.366
96523,1000,3.7165
136301,1000,3.6555
101963,1000,3.408
81212,1000,3.061
26640,1000,3.5045
28239,1000,3.0785
108355,999,3.288788789
38184,999,3.456956957
49551,999,3.079079079
82082,999,3.289289289
78728,999,3.444444444
51384,999,3.66016016
128233,998,3.659318637
3029,998,2.666332665
120067,998,3.457915832
138103,998,3.04258517
104,998,2.850701403
67352,998,3.303106212
25478,997,3.006519559
74115,996,3.153614458
70342,995,3.47839196
47476,994,3.278672032
77718,994,3.493963783
89312,994,3.38028169
43045,994,2.560865191
64901,993,3.542296073
2843,992,2.990423387
7724,992,3.359879032
18795,992,3.741935484
77948,992,3.702620968
115164,992,3.618447581
73787,992,2.697580645
106226,991,3.223511604
1741,990,3.017171717
134181,990,3.257575758
121333,990,2.957575758
68250,990,3.527272727
92518,989,3.311425683
53258,989,3.334681496
73213,988,3.32388664
28467,988,3.504048583
104977,988,4.050101215
120395,988,3.249493927
15781,988,3.557186235
47422,987,3.383485309
134774,987,3.127659574
3948,987,3.333839919
88015,987,2.96301925
100471,987,3.989361702
33713,986,3.004056795
40618,986,3.423427992
116215,986,3.288032454
42706,986,2.732251521
65409,985,3.505076142
75941,985,2.930964467
47075,985,3.66142132
11152,985,3.248730964
74175,984,3.788109756
32093,984,3.721544715
103973,983,3.33723296
78229,983,2.80671414
53058,983,3.573245168
55391,982,3.293788187
29333,982,2.897657841
41384,982,3.095723014
24116,982,3.071792261
4308,982,3.549898167
35179,982,3.074338086
108980,981,3.948012232
